HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,deck,deck_num,deck_side,group,group_number,RoomService_cat,FoodCourt_cat,ShoppingMall_cat,Spa_cat,VRDeck_cat
Mars,False,TRAPPIST-1e,46.0,False,3.95,0.0,7.08,4.11,0.0,Coves Gepie,E,513,S,7842,1,True,False,True,True,False
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Sce Meake,F,649,P,3132,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Vanney Miranciash,G,763,S,4656,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,21.0,False,2.08,6.68,0.0,0.0,0.0,Sergie Barnolaney,F,1864,P,9098,1,True,True,False,False,False
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Ionium Boltund,B,145,P,4463,2,False,False,False,False,False
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Polliamposs,G,952,S,5869,1,False,False,False,False,False
Mars,False,55 Cancri e,21.0,False,7.25,1.1,3.89,0.0,0.0,Galowl Stike,F,1751,S,9037,1,True,True,True,False,False
Mars,False,TRAPPIST-1e,26.0,False,3.71,0.0,6.1,6.35,0.0,Luse Tirt,D,159,S,5256,1,True,False,True,True,False
Europa,False,TRAPPIST-1e,59.0,False,0.0,8.6,0.0,5.65,7.03,Arrai Crantiale,C,88,P,2520,1,False,True,False,True,True
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,E,233,P,3895,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Rald Walkerez,G,129,S,0863,3,False,False,False,False,False
Earth,False,PSO J318.5-22,60.0,False,0.0,0.0,6.67,5.65,1.1,Myrace Briggston,F,1062,P,5206,2,False,False,True,True,True
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Mirara Dedinder,C,132,S,3647,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,64.0,False,5.75,6.66,2.08,0.0,0.0,Trick Carlsonney,F,686,P,3297,1,True,True,True,False,False
Earth,False,TRAPPIST-1e,14.0,False,2.77,0.0,0.0,6.57,5.0,Claura Hanghanson,F,407,P,2056,2,True,False,False,True,True
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alene Ellson,G,981,S,6030,6,False,False,False,False,False
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Chene,F,1604,S,8369,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,19.0,False,5.1,0.0,6.66,0.0,0.0,Bubbix Potte,E,49,S,0691,1,True,False,True,False,False
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,6.26,4.65,0.0,Gwendy Holson,G,86,P,0577,1,False,False,True,True,False
Earth,False,TRAPPIST-1e,35.0,False,0.0,7.27,0.0,4.72,4.3,Dord Pottley,E,199,S,3015,1,False,True,False,True,True
Europa,False,55 Cancri e,31.0,True,0.0,9.31,6.31,9.01,8.65,Meropus Hervel,B,17,P,0395,1,False,True,True,True,True
Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Luse Corie,E,586,P,9125,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,19.0,False,5.47,0.0,3.33,5.33,4.78,Murie Hubert,F,769,P,3705,1,True,False,True,True,True
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Inette Griffince,G,1086,S,6654,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,38.0,False,0.0,6.93,3.14,0.0,0.0,Mon Clemondsey,F,723,P,3499,3,False,True,True,False,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tous Wate,F,1487,S,7783,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Sadirak Reedall,C,118,S,3081,2,False,False,False,False,False
Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,F,35,S,0167,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,46.0,False,6.59,0.0,5.66,0.0,0.69,Burbix Horte,E,117,P,1920,1,True,False,True,False,True
Earth,False,TRAPPIST-1e,28.0,False,6.69,0.69,2.56,0.0,4.13,Terta Villenson,G,421,P,2593,1,True,True,True,False,True
Mars,False,TRAPPIST-1e,48.0,False,6.46,6.02,4.7,0.0,0.0,Smonch Bau,F,487,S,2528,1,True,True,True,False,False
Mars,False,TRAPPIST-1e,45.0,True,6.65,4.41,0.0,1.79,0.0,Koat Peane,D,80,S,2356,1,True,True,False,True,False
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Alber Puckenton,G,1247,S,7677,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dontch Tepie,F,262,S,1353,1,False,False,False,False,False
Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,Luise Francock,G,388,P,2401,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,G,1411,P,8694,2,False,False,False,False,False
Mars,False,TRAPPIST-1e,34.0,False,6.04,0.0,2.71,0.0,0.0,Gut Potie,F,1248,P,6041,1,True,False,True,False,False
Earth,False,TRAPPIST-1e,45.0,False,7.67,0.0,0.0,6.49,0.0,Eulah Bakericks,F,426,P,2152,1,True,False,False,True,False
Europa,False,TRAPPIST-1e,52.0,False,1.79,7.75,2.4,7.05,0.0,Naosura Hoorbaring,D,110,P,3488,2,True,True,True,True,False
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Ran Merie,F,638,S,3377,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,6.94,2.08,0.0,Shery Nolds,F,1100,S,5764,1,False,False,True,True,False
Mars,False,TRAPPIST-1e,24.0,False,6.96,0.0,0.0,5.63,0.0,Pon Sche,F,1359,S,7111,1,True,False,False,True,False
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Elice Reenez,G,664,S,4038,1,False,False,False,False,False
Earth,False,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,G,221,S,1445,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,26.0,False,6.69,4.09,0.0,2.77,1.1,Kell Mcmahoney,G,598,P,3692,1,True,True,False,True,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,6.72,0.0,0.0,Annaha Barnoldeney,G,1088,S,6664,1,False,False,True,False,False
Earth,False,TRAPPIST-1e,32.0,False,0.0,3.97,0.0,6.61,0.0,Tin Clinantones,F,572,S,3004,2,False,True,False,True,False
Earth,False,TRAPPIST-1e,55.0,False,3.97,6.67,3.61,0.0,0.0,Greggy Trankliney,F,108,S,0579,1,True,True,True,False,False
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arraiam Bealvewd,B,262,P,7999,1,False,False,False,False,False
Europa,False,55 Cancri e,58.0,True,0.69,8.26,0.0,7.3,4.29,Markard Chuble,B,203,P,5957,3,True,True,False,True,True
Mars,False,TRAPPIST-1e,25.0,False,6.83,0.0,0.0,4.51,0.0,Colal Fonie,E,327,P,5249,1,True,False,False,True,False
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Hartz,G,113,P,0786,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,6.64,1.1,Nicey Gordond,G,101,P,0656,1,False,False,False,True,True
Earth,False,TRAPPIST-1e,52.0,False,6.7,0.0,0.0,0.0,0.0,Jord Farmonrada,F,586,S,3100,2,True,False,False,False,False
Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Genubik Guieroolow,A,81,S,6720,1,False,False,False,False,False
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Mcgowaymond,G,276,P,1710,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,22.0,False,6.64,2.56,2.3,0.0,0.0,Eillis Torrez,G,270,S,1740,1,True,True,True,False,False
Mars,False,TRAPPIST-1e,17.0,False,6.74,0.0,5.73,5.2,0.0,Picers Date,F,44,P,0211,3,True,False,True,True,False
Europa,False,TRAPPIST-1e,15.0,False,3.43,6.69,0.0,8.46,7.85,Achira Reewerpic,D,230,S,7944,1,True,True,False,True,True
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Prefule,B,192,S,4841,1,False,False,False,False,False
Earth,False,55 Cancri e,15.0,False,5.86,0.0,4.51,5.29,0.0,Ryany Blange,F,647,S,3441,1,True,False,True,True,False
Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cats Ses,F,1087,P,5316,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Deckley,G,1272,P,7883,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Monam Raca,F,175,P,0848,2,False,False,False,False,False
Mars,False,55 Cancri e,18.0,False,4.45,7.06,6.25,0.0,0.0,Allota Fincy,D,60,S,1704,2,True,True,True,False,False
Mars,False,TRAPPIST-1e,13.0,False,6.91,0.0,4.96,5.69,0.0,Crin Vlart,F,656,P,3163,1,True,False,True,True,False
Earth,True,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,Joycey Hoppernardy,G,410,P,2545,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,26.0,False,6.79,0.0,0.0,0.0,3.04,Lilly Webstephrey,G,435,P,2685,1,True,False,False,False,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,6.55,0.0,0.0,Herita Welltonces,F,600,S,3182,1,False,False,True,False,False
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Conie,F,145,P,0684,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,7.93,7.55,0.0,Leneva Morelly,G,1313,S,8157,3,False,False,True,True,False
Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Enibah Roftfuling,B,252,P,7693,2,False,False,False,False,False
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,B,194,P,5769,1,False,False,False,False,False
Mars,False,55 Cancri e,28.0,False,6.06,0.0,6.63,0.0,0.0,Alles Gene,D,140,S,4330,1,True,False,True,False,False
Earth,False,TRAPPIST-1e,51.0,False,6.3,0.0,5.89,0.0,0.0,Card Dicksons,F,1194,P,5756,1,True,False,True,False,False
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,5.6,0.0,7.21,Karlie Stanleyd,E,160,P,2625,2,False,False,True,False,True
Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Cort Dal,F,211,P,1027,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,30.0,False,1.1,0.0,6.78,0.0,3.69,Netty Youngrayes,F,484,P,2369,1,True,False,True,False,True
Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,6.63,Sadine Simson,G,227,P,1447,1,False,False,False,False,True
Earth,False,TRAPPIST-1e,17.0,False,4.6,6.25,7.58,0.0,1.79,Tine Popelacruz,F,1505,S,7863,1,True,True,True,False,True
Earth,False,TRAPPIST-1e,25.0,False,4.73,0.0,0.0,7.16,0.0,Antone Sellentry,F,367,P,1849,1,True,False,False,True,False
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,6.55,0.0,0.0,Andra Drakeekss,F,424,P,2140,1,False,False,True,False,False
Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,B,93,P,2979,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,30.0,False,6.08,8.18,0.0,8.41,5.64,Eltaird Dianket,C,80,S,2179,1,True,True,False,True,True
Earth,False,TRAPPIST-1e,52.0,False,0.0,6.33,0.0,0.0,0.0,Willy Carsoning,F,801,S,4293,1,False,True,False,False,False
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Menchah Healted,C,284,P,8596,2,False,False,False,False,False
Europa,False,55 Cancri e,49.0,False,1.1,7.01,0.69,8.66,7.58,Chamark Vertfull,C,325,S,8646,4,True,True,True,True,True
Earth,False,TRAPPIST-1e,29.0,False,7.82,0.0,3.43,1.39,2.4,Violey Pearsalason,F,800,P,3873,1,True,False,True,True,True
Mars,False,55 Cancri e,25.0,False,5.0,0.0,5.27,6.59,0.0,Hark Ropie,F,1711,P,8318,3,True,False,True,True,False
Earth,False,TRAPPIST-1e,38.0,False,5.08,1.1,0.0,6.44,0.0,Sonnie Canields,E,314,S,4846,1,True,True,False,True,False
Earth,False,TRAPPIST-1e,63.0,False,5.16,5.64,5.77,2.08,0.0,Jeanie Sellahaney,G,1216,S,7487,1,True,True,True,True,False
Earth,False,TRAPPIST-1e,22.0,False,2.08,6.57,0.0,3.3,0.0,Adriet Combson,F,368,P,1856,1,True,True,False,True,False
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,G,23,P,0169,1,False,False,False,False,False
Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,Kumark Dressink,C,73,S,1931,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,G,1351,P,8306,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,38.0,False,0.0,6.69,1.1,0.0,0.0,Jeret Burker,G,1137,S,6977,2,False,True,True,False,False
Europa,False,TRAPPIST-1e,14.0,False,0.0,8.05,3.69,5.39,5.24,Kumark Dedometeel,A,75,P,7097,2,False,True,True,True,True
Earth,False,PSO J318.5-22,22.0,False,6.53,1.61,4.38,0.0,0.0,Vanez Popelazquez,G,894,P,5585,1,True,True,True,False,False
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Lewise Gilleyons,G,199,S,1324,3,False,False,False,False,False
Earth,False,PSO J318.5-22,37.0,False,0.0,2.3,6.3,2.2,5.7,Stene Solinez,F,87,S,0472,1,False,True,True,True,True
Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Dhena Donotaked,B,270,P,8144,4,False,False,False,False,False
Europa,False,TRAPPIST-1e,47.0,False,0.0,9.28,0.0,5.61,4.38,Saiphda Volloor,C,127,S,3495,1,False,True,False,True,True
Europa,False,55 Cancri e,53.0,False,0.0,6.76,3.89,3.66,7.77,Erraid Wirdley,C,165,S,4505,1,False,True,True,True,True
Mars,False,TRAPPIST-1e,47.0,False,6.0,0.0,5.26,6.13,0.0,Sts Mare,D,46,S,1330,1,True,False,True,True,False
Mars,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Cowhex Bache,E,530,S,8012,2,False,False,False,False,False
Mars,False,TRAPPIST-1e,30.0,False,6.42,0.0,5.22,5.35,6.16,Dow Conca,F,457,P,2266,1,True,False,True,True,True
Europa,False,TRAPPIST-1e,28.0,False,0.0,5.16,0.0,5.37,8.92,Cellus Fueling,A,51,P,5561,2,False,True,False,True,True
Earth,False,TRAPPIST-1e,23.0,False,2.56,2.48,0.0,6.64,0.0,Maen Cleminglas,F,99,S,0550,1,True,True,False,True,False
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jilly Palmes,G,1242,S,7650,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,B,186,P,5488,1,False,False,False,False,False
Europa,False,55 Cancri e,39.0,False,1.1,4.42,0.0,6.69,8.0,Coxaron Dedentive,D,141,S,4427,1,True,True,False,True,True
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,6.53,3.83,3.0,Lardy Thorney,G,528,P,3253,1,False,False,True,True,True
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Therta Casentry,G,1504,P,9261,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Racke,F,212,P,1029,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,18.0,False,6.19,5.87,5.7,5.5,0.0,Ros Cuche,F,226,P,1100,1,True,True,True,True,False
Europa,False,TRAPPIST-1e,60.0,False,0.0,8.89,8.69,7.34,0.0,Baton Quelfly,C,11,P,0412,1,False,True,True,True,False
Earth,False,PSO J318.5-22,25.0,False,5.03,0.0,0.0,5.96,0.0,Ivanna Stanleyd,G,1295,P,7994,1,True,False,False,True,False
Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,6.53,0.0,4.17,Rhony Horndley,G,949,P,5855,2,False,False,True,False,True
Earth,False,PSO J318.5-22,40.0,False,1.95,0.0,6.73,3.26,0.0,Debora Oneiles,F,78,S,0437,2,True,False,True,True,False
Europa,False,TRAPPIST-1e,32.0,False,0.0,7.17,0.0,4.54,5.87,Hallah Opshoent,E,330,P,5320,2,False,True,False,True,True
Europa,False,55 Cancri e,26.0,False,0.0,8.15,0.0,1.39,7.58,Korneb Praugnox,C,187,S,4726,2,False,True,False,True,True
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,E,475,S,7156,3,False,False,False,False,False
Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Heres Ropie,F,1711,P,8318,4,False,False,False,False,False
Europa,False,55 Cancri e,25.0,False,6.18,9.34,0.0,1.39,8.61,Anyonon Pressive,C,195,P,6340,2,True,True,False,True,True
Earth,False,TRAPPIST-1e,52.0,False,5.67,5.71,0.0,4.72,0.0,Joyn Guezaley,F,1615,S,8410,1,True,True,False,True,False
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,G,661,S,4030,5,False,False,False,False,False
Earth,False,TRAPPIST-1e,18.0,False,7.05,0.0,0.0,7.25,5.27,Made Nasquez,F,498,S,2578,1,True,False,False,True,True
Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,6.47,0.0,0.0,Karlie Huntt,F,454,S,2340,1,False,False,True,False,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Celina Carvis,G,570,S,3550,3,False,False,False,False,False
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Himass Tre,F,1659,P,8003,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,2.64,6.67,2.3,Randa Hinesh,G,1275,S,7899,2,False,False,True,True,True
Europa,False,TRAPPIST-1e,26.0,False,0.0,8.48,0.0,6.89,7.63,Segino Inderly,E,16,S,0260,1,False,True,False,True,True
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,6.72,4.51,Ritany Holson,F,23,S,0102,1,False,False,False,True,True
Earth,False,55 Cancri e,18.0,False,3.93,5.83,0.0,0.0,6.08,Bonyan Chanan,E,331,S,5207,1,True,True,False,False,True
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Valey Hubbarton,G,149,P,1012,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Erle,F,109,S,0583,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,7.51,3.66,2.4,6.48,Jerek Mcleaney,F,280,S,1440,1,False,True,True,True,True
Earth,False,PSO J318.5-22,31.0,False,5.48,5.77,0.0,0.0,4.82,Julion Hayersents,F,1393,P,6698,1,True,True,False,False,True
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Noria Beckeey,G,439,P,2720,3,False,False,False,False,False
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,G,658,S,4000,1,False,False,False,False,False
Mars,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ockies Prie,F,217,P,1049,1,False,False,False,False,False
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Leos Apie,F,963,S,5058,3,False,False,False,False,False
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Blanspe,B,57,P,1797,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,29.0,False,0.0,1.39,0.0,0.0,6.81,Virgie Chardsons,G,556,S,3449,1,False,True,False,False,True
Mars,False,TRAPPIST-1e,27.0,True,4.01,0.0,3.91,7.52,0.0,Spikes Sulie,D,189,S,6205,1,True,False,True,True,False
Mars,False,TRAPPIST-1e,32.0,False,7.19,6.03,0.0,6.5,4.16,Supix Min,F,868,P,4219,3,True,True,False,True,True
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Guark Mille,F,1572,S,8226,2,False,False,False,False,False
Mars,False,TRAPPIST-1e,35.0,True,7.12,3.56,1.95,0.0,0.0,Cinets Crité,F,1659,S,8620,1,True,True,True,False,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tench Pert,F,1717,S,8864,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,32.0,False,0.0,7.86,1.1,6.21,4.86,Arkard Secened,C,291,P,8861,1,False,True,True,True,True
Earth,False,TRAPPIST-1e,24.0,False,5.15,6.65,5.84,0.0,0.0,Lyde Whitez,F,485,S,2519,1,True,True,True,False,False
Earth,False,TRAPPIST-1e,15.0,False,5.77,3.58,1.61,0.0,6.46,Frandy Alest,F,341,P,1721,1,True,True,True,False,True
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Elsane Balley,G,1049,P,6489,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,45.0,False,0.0,7.24,0.0,8.0,0.0,Alcorix Spistory,A,18,S,1555,1,False,True,False,True,False
Earth,False,TRAPPIST-1e,44.0,False,5.51,0.0,0.0,0.0,6.43,Luzel Woody,F,966,P,4758,1,True,False,False,False,True
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Melica Huffy,G,1356,P,8328,1,False,False,False,False,False
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Hadlam Honatte,C,119,P,3622,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,44.0,True,7.25,6.81,2.83,7.28,8.24,Wezna Fulatorly,A,30,S,2336,2,True,True,True,True,True
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,G,825,S,5035,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,29.0,False,0.0,6.37,8.61,1.95,6.49,Gacrab Pressive,C,195,P,6340,1,False,True,True,True,True
Mars,False,TRAPPIST-1e,49.0,False,6.13,4.45,4.52,6.49,0.0,Weros Bost,E,407,S,6157,1,True,True,True,True,False
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Feryla Whitledges,G,371,P,2309,1,False,False,False,False,False
Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,G,212,S,1389,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,C,137,S,3850,5,False,False,False,False,False
Earth,False,55 Cancri e,20.0,False,0.0,0.0,6.57,0.69,0.0,Breney Garden,F,1245,S,6522,1,False,False,True,True,False
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Teryla Beckeey,G,875,S,5440,1,False,False,False,False,False
Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sarino Skessid,D,229,S,7937,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,26.0,False,0.0,6.27,0.69,2.2,6.0,Elanie Hardson,F,143,P,0669,1,False,True,True,True,True
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mesonon Improus,C,95,S,2645,5,False,False,False,False,False
Europa,False,TRAPPIST-1e,44.0,False,0.0,8.24,0.0,6.26,1.39,Asellah Shricatory,C,304,S,8173,1,False,True,False,True,True
Earth,False,TRAPPIST-1e,28.0,False,0.0,2.64,0.0,0.0,6.42,Isaacy Mallerez,F,88,S,0482,2,False,True,False,False,True
Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Etair Calazy,D,129,P,3814,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,36.0,True,0.0,0.0,0.0,0.0,0.0,Medib Ricled,B,285,P,8858,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Powenoble,E,82,P,1304,4,False,False,False,False,False
Earth,False,TRAPPIST-1e,61.0,False,0.0,5.91,1.1,8.39,0.0,Bra Combson,E,110,S,1457,1,False,True,True,True,False
Earth,False,55 Cancri e,21.0,False,7.57,3.61,0.0,0.0,3.18,Velyne Leeves,F,15,S,0067,3,True,True,False,False,True
Earth,False,TRAPPIST-1e,25.0,False,0.0,3.64,0.0,6.74,4.72,Son Rosargas,E,255,P,4110,1,False,True,False,True,True
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cinch Min,F,1544,S,8066,1,False,False,False,False,False
Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,4.67,5.11,5.96,Leence Anthon,E,144,S,1928,1,False,False,True,True,True
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Paulas Klinson,G,90,S,0611,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,49.0,False,7.26,0.0,6.27,7.21,5.26,Pars Wist,D,135,P,4045,1,True,False,True,True,True
Mars,False,TRAPPIST-1e,61.0,False,7.02,0.0,4.22,0.0,0.0,Wat Haste,D,48,P,1503,2,True,False,True,False,False
Europa,False,TRAPPIST-1e,38.0,False,0.0,6.38,7.88,8.73,4.6,Algedia Unaasor,C,72,P,2085,1,False,True,True,True,True
Europa,False,55 Cancri e,38.0,False,0.0,6.08,0.0,6.07,9.22,Sargin Prieress,C,168,P,5344,1,False,True,False,True,True
Earth,False,TRAPPIST-1e,38.0,False,0.0,6.5,4.43,5.59,0.0,Wally Popelase,G,705,S,4303,2,False,True,True,True,False
Earth,False,55 Cancri e,42.0,False,3.43,0.0,0.0,6.45,0.0,Carold Hinglendez,E,358,S,5522,1,True,False,False,True,False
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Litthews,G,618,S,3758,2,False,False,False,False,False
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Sabiark Traild,B,200,S,5156,1,False,False,False,False,False
Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,3.69,0.0,6.35,Sallyl Bonnondry,G,1453,P,8956,3,False,False,True,False,True
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Disgul,C,156,P,4997,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,45.0,False,8.1,0.0,2.3,0.0,0.0,Duckes Chman,D,98,S,3060,2,True,False,True,False,False
